,peak mean
65510,0.022023978
65511,0.03160303
65512,0.006709666
65513,0.2498173
65514,0.30246067
65515,0.37336484
65516,0.40598193
65517,0.23764186
65518,0.21909618
65519,0.34918925
65520,0.5449339
65521,1.0064547
65522,0.09526317
65523,0.1403698
65524,0.21576278
65525,0.07529097
65526,0.32777852
65527,0.08389933
65528,0.08627746
65529,0.10882426
65530,0.055401817
65531,0.078647465
65532,0.008765199
65533,0.008251741
65534,0.07288655
65535,0.059313864
65536,0.19850287
65537,0.19040205
65538,0.0061951503
65539,0.0031023729
65540,0.008251741
65541,0.010304109
65542,0.008765199
65543,0.023542518
65544,0.006709666
65545,0.04654351
65546,0.005680371
65547,0.0051653264
65548,0.0077380193
65549,0.014396137
65550,0.014396137
65551,0.04654351
65552,0.042084817
65553,0.4365654
65554,0.0051653264
65555,0.020503009
65556,0.008251741
65557,0.06612317
65558,0.07768964
65559,0.020503009
65560,0.0072239153
65561,0.0395991
65562,0.2602506
65563,0.023036595
65564,0.013885563
65565,0.012352158
65566,0.0504903
65567,0.020503009
65568,0.15821148
65569,0.006709666
65570,0.0108165145
65571,0.01490645
65572,0.04802541
65573,0.016435947
65574,0.008251741
65575,0.016945222
65576,0.0061951503
65577,0.0041343225
65578,0.010304109
65579,0.008765199
65580,0.04357322
65581,0.009791323
65582,0.012863516
65583,0.006709666
65584,0.0072239153
65585,0.77966136
65586,0.008251741
65587,0.122662194
65588,0.09479215
65589,0.56072474
65590,0.009278392
65591,0.012863516
65592,0.004650017
65593,0.009791323
65594,0.027076954
65595,0.016435947
65596,0.064667985
65597,0.104168735
65598,0.55420065
65599,0.03160303
65600,0.052949127
65601,0.09432103
65602,0.0051653264
65603,0.032606
65604,0.004650017
65605,0.022530414
65606,0.04456437
65607,0.6936654
65608,0.24171685
65609,0.11622829
65610,0.0077380193
65611,0.005680371
65612,0.07816867
65613,0.028084585
65614,0.0051653264
65615,0.0036184806
65616,0.005680371
65617,0.011840538
65618,0.041091196
65619,0.062724315
65620,0.0061951503
65621,0.0061951503
65622,0.016435947
65623,0.025563775
65624,0.005680371
65625,0.042581197
65626,0.0061951503
65627,0.019995546
65628,0.015416503
65629,0.012863516
65630,0.022023978
65631,0.04059408
65632,0.0072239153
65633,0.022023978
65634,0.03460904
65635,0.0072239153
65636,0.06660788
65637,0.107429944
65638,0.022530414
65639,0.023542518
65640,0.018979844
65641,0.24212351
65642,0.034108683
65643,0.037606034
65644,0.008251741
65645,0.0051653264
65646,0.01796299
65647,0.10230042
65648,0.5000999
65649,0.100428715
65650,0.031101173
65651,0.2682029
65652,0.6150876
65653,0.051966257
65654,0.049012054
65655,0.13901871
65656,0.045554433
65657,0.029091086
65658,0.13450208
65659,0.49947166
65660,0.013885563
65661,0.012352158
65662,0.008765199
65663,0.013374727
65664,0.15732694
65665,0.16394213
65666,0.052949127
65667,0.06902744
65668,0.015926413
65669,0.3274053
65670,0.09479227
65671,0.16306263
65672,0.027076954
65673,0.10136501
65674,0.021010218
65675,0.0051653264
65676,0.03059906
65677,0.0077380193
65678,0.10183283
65679,0.010304109
65680,0.19254038
65681,0.12128694
65682,0.1064992
65683,0.016945222
65684,0.013374727
65685,0.019487824
65686,0.008251741
65687,0.015416503
65688,0.010304109
65689,0.012863516
65690,0.2928471
65691,0.17269494
65692,0.04654351
65693,0.07095879
65694,0.042581197
65695,0.06660788
65696,0.0504903
65697,0.034108683
65698,0.107894935
65699,0.1367629
65700,0.07529097
65701,0.015416503
65702,0.10463524
65703,0.15111294
65704,0.017454235
65705,0.0041343225
65706,0.012352158
65707,0.027076954
65708,0.05245776
65709,0.041588183
65710,0.08056045
65711,0.06660788
65712,0.20274009
65713,0.122662194
65714,0.07095879
65715,0.0061951503
65716,0.010304109
65717,0.08580231
65718,0.10510153
65719,0.30207798
65720,0.32628474
65721,0.20358536
65722,0.014396137
65723,0.04357322
65724,0.0061951503
65725,0.03610872
65726,0.15821148
65727,0.017454235
65728,0.41148797
65729,0.07577115
65730,0.004650017
65731,0.008765199
65732,0.091489516
65733,0.008251741
65734,0.73870105
65735,0.027580958
65736,0.008251741
65737,0.004650017
65738,0.008765199
65739,0.005680371
65740,0.87990224
65741,0.03610872
65742,0.053440146
65743,0.38963112
65744,0.46135646
65745,0.04802541
65746,0.078647465
65747,0.12036913
65748,0.67511904
65749,0.11299581
65750,0.07481057
65751,0.009278392
65752,0.018979844
65753,0.073367864
65754,0.019487824
65755,0.04357322
65756,0.19595185
65757,0.07384896
65758,0.018471487
65759,0.012352158
65760,0.016945222
65761,0.062724315
65762,0.19850297
65763,0.0077380193
65764,0.010304109
65765,0.013374727
65766,0.016435947
65767,0.30131185
65768,0.090543926
65769,0.045554433
65770,0.053440146
65771,0.09196208
65772,0.0077380193
65773,0.016435947
65774,0.018471487
65775,0.05735975
65776,0.029091086
65777,0.008251741
65778,0.1403698
65779,0.0867524
65780,0.14396365
65781,0.13223593
65782,0.08056045
65783,0.009278392
65784,0.0108165145
65785,0.08008257
65786,0.015926413
65787,0.008251741
65788,0.03860312
65789,0.16086046
65790,0.43153274
65791,0.08864996
65792,0.26701415
65793,0.04406886
65794,0.22779353
65795,0.020503009
65796,0.08008257
65797,0.103702016
65798,0.0041343225
65799,0.0051653264
65800,0.17051391
65801,0.25945204
65802,0.051966257
65803,0.035608996
65804,0.34736124
65805,0.064667985
65806,0.10603356
65807,0.22158891
65808,0.21868013
65809,0.23723336
65810,0.0395991
65811,0.14351514
65812,0.012863516
65813,0.05491176
65814,0.010304109
65815,0.013885563
65816,0.01490645
65817,0.07240498
65818,0.32478893
65819,0.035608996
65820,0.050982524
65821,0.008251741
65822,0.008251741
65823,0.037606034
65824,0.58323056
65825,0.041091196
65826,0.035109144
65827,0.37050894
65828,0.019487824
65829,0.4804355
65830,0.021517284
65831,0.029091086
65832,0.012863516
65833,0.017454235
65834,0.15422483
65835,0.0041343225
65836,0.059313864
65837,0.092906326
65838,0.008251741
65839,0.07577115
65840,0.064667985
65841,0.0072239153
65842,0.012863516
65843,0.0108165145
65844,0.0051653264
65845,0.022023978
65846,0.009791323
65847,0.09196197
65848,0.0108165145
65849,0.006709666
65850,0.0041343225
65851,0.13404919
65852,0.16789038
65853,0.107894935
65854,0.023036595
65855,0.0041343225
65856,0.016435947
65857,0.03059906
65858,0.33187422
65859,0.07288655
65860,0.05784861
65861,0.0108165145
65862,0.03710718
65863,0.105567716
65864,0.03360808
65865,0.07625109
65866,0.104168735
65867,0.038603008
65868,0.025563775
65869,0.05980177
65870,0.08959734
65871,0.021517167
65872,0.3161439
65873,0.059313864
65874,0.004650017
65875,0.0041343225
65876,0.0051653264
65877,0.017454235
65878,0.40390947
65879,0.07960447
65880,0.0051653264
65881,0.71744823
65882,0.047531728
65883,0.20062366
65884,0.0051653264
65885,0.0395991
65886,0.01796299
65887,0.012863516
65888,0.0041343225
65889,0.016435947
65890,0.045059524
65891,0.012352158
65892,0.06321056
65893,0.025563775
65894,0.012352158
65895,0.1285996
65896,0.033107225
65897,0.04456437
65898,0.027580958
65899,0.049505007
65900,0.34259352
65901,0.1064992
65902,0.13268952
65903,0.011328658
65904,0.7267548
65905,0.16876574
65906,0.06369657
65907,0.049012054
65908,1.052871
65909,0.015416503
65910,0.19807817
65911,0.12266209
65912,0.019487824
65913,0.04307733
65914,0.29939422
65915,0.37229475
65916,0.09479215
65917,0.08864996
65918,0.166576
65919,0.06321056
65920,0.010304109
65921,0.13041936
65922,0.47400862
65923,0.16041948
65924,0.08580231
65925,0.3146328
65926,0.050982524
65927,0.11761051
65928,0.4478805
65929,0.06757636
65930,0.27373213
65931,0.038603008
65932,0.0810381
65933,0.060776863
65934,0.5181523
65935,0.018471487
65936,0.023542518
65937,0.011328658
65938,0.064182445
65939,0.26582375
65940,0.06709224
65941,0.014396137
65942,0.0077380193
65943,0.12312015
65944,0.21784753
65945,0.037606034
65946,0.12768848
65947,0.14933038
65948,0.027076954
65949,0.5215394
65950,0.015926413
65951,0.011328658
65952,0.005680371
65953,0.0072239153
65954,0.12632012
65955,0.6874342
65956,0.06951063
65957,0.046049092
65958,0.020503009
65959,0.16525997
65960,0.34369582
65961,0.4969538
65962,0.89016134
65963,0.25424457
65964,0.24860635
65965,0.03360808
65966,0.060289435
65967,0.4365657
65968,0.08627746
65969,0.1938209
65970,0.064182445
65971,0.15555544
65972,0.15466847
65973,0.11714991
65974,0.29862627
65975,0.011328658
65976,0.0077380193
65977,0.0685439
65978,0.025563775
65979,0.56691325
65980,0.04456437
65981,0.051966257
65982,0.17487125
65983,0.053440146
65984,0.062724315
65985,0.07432983
65986,0.10183283
65987,0.014396137
65988,0.008251741
65989,0.038104642
65990,0.014396137
65991,0.1376659
65992,0.20147093
65993,0.13585918
65994,0.22655569
65995,0.12220391
65996,0.14396365
65997,0.038104642
65998,0.09526317
65999,0.10089697
66000,0.3590019
66001,0.31274053
66002,0.04307733
66003,0.14754474
66004,0.01490645
66005,0.031101173
66006,0.09243421
66007,0.122662194
66008,0.30092886
66009,0.03910123
66010,0.01796299
66011,0.0077380193
66012,0.008251741
66013,0.015926413
66014,0.05294901
66015,0.13585918
66016,0.012863516
66017,0.022023978
66018,0.0108165145
66019,0.011328658
66020,0.012863516
66021,0.016945222
66022,0.028084585
66023,0.07816867
66024,0.04009671
66025,0.031101173
66026,0.0077380193
66027,0.006709666
66028,0.013885563
66029,0.013374727
66030,0.004650017
66031,0.022023978
66032,0.008765199
66033,0.064667985
66034,0.035109144
66035,0.021010218
66036,0.0051653264
66037,0.006709666
66038,0.0051653264
66039,0.0051653264
66040,0.06321056
66041,0.033107225
66042,0.7093284
66043,0.035608996
66044,0.018471487
66045,0.022023978
66046,0.011840538
66047,0.042084817
66048,0.010304109
66049,0.018471487
66050,0.034108683
66051,0.011328658
66052,0.013374727
66053,0.023542518
66054,0.012352158
66055,0.15909523
66056,0.013885563
66057,0.016945222
66058,0.024048187
66059,0.009791323
66060,0.022023978
66061,0.04456437
66062,0.023542518
66063,0.016945222
66064,0.103702016
66065,0.21618015
66066,0.013374727
66067,0.12814415
66068,0.0051653264
66069,0.055401817
66070,0.009791323
66071,0.027076954
66072,0.03360808
66073,0.04307733
66074,0.004650017
66075,0.015926413
66076,0.01796299
66077,0.030096693
66078,0.09714467
66079,0.11668921
66080,0.018979844
66081,0.0041343225
66082,0.12814415
66083,0.34699535
66084,0.14261751
66085,0.08437538
66086,0.07240498
66087,0.38153103
66088,0.021010218
66089,1.0300248
66090,0.090543926
66091,0.03610872
66092,0.0036184806
66093,0.006709666
66094,0.061264157
66095,0.006709666
66096,0.032104645
66097,0.019995546
66098,0.09101682
66099,0.04009671
66100,0.13631113
66101,0.009791323
66102,0.0077380193
66103,0.0061951503
66104,0.05491176
66105,0.14486006
66106,0.026068423
66107,0.2477982
66108,0.81946576
66109,0.103235066
66110,0.13359621
66111,0.016435947
66112,0.04851885
66113,0.13223593
66114,0.29939446
66115,0.17356601
66116,0.008251741
66117,0.5175352
66118,0.013374727
66119,0.009791323
66120,0.022023978
66121,0.7013988
66122,0.5233818
66123,0.06806025
66124,0.12082804
66125,0.0061951503
66126,0.019995546
66127,0.011328658
66128,0.047531728
66129,0.032104645
66130,0.14306644
66131,0.11438239
66132,0.5209243
66133,0.017454235
66134,0.008251741
66135,0.011840538
66136,0.017454235
66137,0.004650017
66138,0.016945222
66139,0.0504903
66140,0.42274898
66141,0.05442146
66142,0.33817187
66143,0.04406886
66144,0.26859882
66145,0.04307733
66146,0.011328658
66147,0.04851885
66148,0.2839202
66149,0.012352158
66150,0.016945222
66151,0.01796299
66152,0.4217304
66153,0.047037683
66154,0.0504903
66155,0.10928861
66156,0.01796299
66157,0.0061951503
66158,0.018979844
66159,0.078647465
66160,0.018979844
66161,0.07192319
66162,0.40805033
66163,0.29824206
66164,0.08817593
66165,0.025058875
66166,0.17269494
66167,0.030096693
66168,0.060289435
66169,0.26978582
66170,0.024048187
66171,0.0077380193
66172,0.08151563
66173,0.7815593
66174,0.008251741
66175,0.012863516
66176,0.011328658
66177,0.008765199
66178,0.2469895
66179,0.2990105
66180,0.09714456
66181,0.15200308
66182,0.13087389
66183,0.017454235
66184,0.018979844
66185,0.11853086
66186,0.049997833
66187,0.026572816
66188,0.25504762
66189,0.005680371
66190,0.011328658
66191,0.23149812
66192,0.3808235
66193,0.076730914
66194,0.1064992
66195,0.2951628
66196,0.2048521
66197,0.11668921
66198,0.5975777
66199,0.12632012
66200,0.56779414
66201,0.20738047
66202,0.08437538
66203,0.015416503
66204,0.015416503
66205,0.041588183
66206,0.028587965
66207,0.028084585
66208,0.07960436
66209,0.03059906
66210,0.032606
66211,0.005680371
66212,0.04703779
66213,0.006709666
66214,1.0785592
66215,0.025563775
66216,0.13132812
66217,0.03910123
66218,0.15599859
66219,0.032104645
66220,0.31008542
66221,0.051966257
66222,0.0108165145
66223,0.031101173
66224,0.11622829
66225,0.18309814
66226,0.252637
66227,0.22407532
66228,0.02959396
66229,0.01796299
66230,0.015416503
66231,0.055891737
66232,0.069993585
66233,0.13811705
66234,0.24415378
66235,0.04009671
66236,0.14665061
66237,0.17704281
66238,0.08959744
66239,0.40460095
66240,0.11668921
66241,0.3611696
66242,0.1376659
66243,0.4135448
66244,0.5710176
66245,0.019487824
66246,0.005680371
66247,0.008251741
66248,0.7846353
66249,0.041588183
66250,0.047037683
66251,0.006709666
66252,0.018979844
66253,0.016435947
66254,0.0072239153
66255,0.087227084
66256,0.013885563
66257,0.0072239153
66258,0.12586354
66259,0.014396137
66260,0.14441197
66261,0.23190887
66262,0.61087924
66263,0.23723336
66264,0.19168562
66265,0.035109144
66266,0.06563834
66267,0.13721445
66268,0.004650017
66269,0.011328658
66270,0.01490645
66271,0.0504903
66272,0.004650017
66273,0.09526317
66274,0.0395991
66275,0.005680371
66276,0.36369267
66277,0.09196197
66278,0.025563775
66279,0.107894935
66280,0.05833734
66281,0.065153286
66282,0.049505007
66283,0.06369657
66284,0.025563775
66285,0.015926413
66286,0.16086046
66287,0.0041343225
66288,0.035109144
66289,0.3142544
66290,0.31160355
66291,0.041588075
66292,0.006709666
66293,0.009278392
66294,0.03610872
66295,0.01796299
66296,0.006709666
66297,0.012352158
66298,0.03059906
66299,0.38188463
66300,0.05442146
66301,0.0036184806
66302,0.23559809
66303,0.02959396
66304,0.030096693
66305,0.41457173
66306,0.092434324
66307,0.7657926
66308,0.22407542
66309,0.014396137
66310,0.018979844
66311,0.11068044
66312,0.051474508
66313,0.17791006
66314,0.12220402
66315,0.4308599
66316,0.0031023729
66317,0.012863516
66318,0.008251741
66319,0.069993585
66320,0.46004984
66321,0.049505007
66322,0.03059906
66323,0.006709666
66324,0.017454235
66325,0.40701678
66326,0.5881318
66327,0.011840538
66328,0.31425464
66329,0.08912376
66330,0.025058875
66331,0.16350248
66332,0.7307529
66333,0.401833
66334,0.15909523
66335,0.08580231
66336,0.015416503
66337,0.9577782
66338,0.43489102
66339,0.34809288
66340,0.13811705
66341,0.021517167
66342,0.107894935
66343,0.20990264
66344,0.009278392
66345,0.029091086
66346,0.10510153
66347,0.019995546
66348,0.6058059
66349,0.011328658
66350,0.0061951503
66351,0.04307733
66352,0.06612317
66353,0.012352158
66354,0.03710718
66355,0.35537875
66356,0.19850287
66357,0.0108165145
66358,0.042084817
66359,0.08580231
66360,0.015416503
66361,0.018979844
66362,0.01490645
66363,0.056381315
66364,0.0036184806
66365,0.0767308
66366,0.014396137
66367,0.018979844
66368,0.008765199
66369,0.01490645
66370,0.009278392
66371,0.024553716
66372,0.055891737
66373,0.090543926
66374,0.04307733
66375,0.11807079
66376,0.13268964
66377,0.015926413
66378,0.0077380193
66379,0.010304109
66380,0.04456437
66381,0.021010218
66382,0.03710718
66383,0.14441197
66384,0.0051653264
66385,0.019487824
66386,0.019487824
66387,0.058337227
66388,0.11207023
66389,0.15644154
66390,0.30704257
66391,0.3337308
66392,0.06951063
66393,0.006709666
66394,0.0036184806
66395,0.008251741
66396,0.2566514
66397,0.029091086
66398,0.02959396
66399,0.09996024
66400,0.004650017
66401,0.018471487
66402,0.10603356
66403,0.03910123
66404,0.31425428
66405,0.027076954
66406,0.16041948
66407,0.047531728
66408,0.23272993
66409,0.013374727
66410,0.0395991
66411,0.05245776
66412,0.038104642
66413,0.0772104
66414,0.011328658
66415,0.013374727
66416,0.03160303
66417,0.092434324
66418,0.10136501
66419,0.14620331
66420,0.030096693
66421,0.12905486
66422,0.50354874
66423,0.018979844
66424,0.12905486
66425,0.051966257
66426,0.0072239153
66427,0.008251741
66428,0.014396137
66429,0.3553789
66430,0.43388486
66431,0.049505007
66432,0.04357322
66433,0.013374727
66434,0.027580958
66435,0.2916873
66436,0.06369657
66437,0.2947773
66438,0.027076954
66439,0.45118397
66440,0.31463268
66441,0.47400886
66442,0.015416503
66443,0.0031023729
66444,0.055891737
66445,0.16920307
66446,0.8015059
66447,0.15555534
66448,0.27883932
66449,0.9825095
66450,0.16701438
66451,0.37229487
66452,0.7879381
66453,0.14843796
66454,0.08294654
66455,0.0036184806
66456,0.022530414
66457,0.017454235
66458,0.055891737
66459,0.008765199
66460,0.009791323
66461,0.056381315
66462,0.04851885
66463,0.026068423
66464,0.19935182
66465,0.010304109
66466,0.058825724
66467,0.39348188
66468,0.06563834
66469,0.013885563
66470,0.4525025
66471,0.19168562
66472,0.059313864
66473,0.016435947
66474,0.013885563
66475,0.5138247
66476,0.19125803
66477,0.10603356
66478,0.09337812
66479,0.023542518
66480,0.08246979
66481,0.32665843
66482,0.07384896
66483,0.07288655
66484,0.026068423
66485,0.51134294
66486,0.3153887
66487,0.024553716
66488,0.12905486
66489,0.005680371
66490,0.02959396
66491,0.0061951503
66492,0.004650017
66493,0.004650017
66494,0.014396137
66495,0.39173323
66496,0.060776863
66497,0.08389933
66498,0.13585918
66499,0.011840538
66500,0.0108165145
66501,0.027580958
66502,0.03160303
66503,0.2590524
66504,0.1295099
66505,0.049997833
66506,0.015926413
66507,0.0108165145
66508,0.025058875
66509,0.09101682
66510,0.026572816
66511,0.033107225
66512,0.0036184806
66513,0.0685439
66514,0.051966257
66515,0.0061951503
66516,0.005680371
66517,0.07529097
66518,0.023542518
66519,0.03059906
66520,0.2866456
66521,0.061264157
66522,0.13132812
66523,0.005680371
66524,0.027580958
66525,0.03059906
66526,0.01490645
66527,0.115767166
66528,0.07192319
66529,0.10136501
66530,0.08342305
66531,0.107894935
66532,0.72022367
66533,0.18611212
66534,0.0072239153
